Time, Voltage, c1c, c0c, c1a, c2a
325200, 0.7917998, 920.5258, 505.5152, 560.6295, 505.5152
325320, 0.7906424, 928.81604, 497.225, 568.91974, 497.225
325440, 0.7895018, 937.10345, 488.93756, 577.20715, 488.93756
325560, 0.78834033, 945.39276, 480.64822, 585.49646, 480.64822
325680, 0.7871845, 953.68256, 472.3584, 593.78625, 472.3584
325800, 0.7860273, 961.9729, 464.06808, 602.0766, 464.06808
325920, 0.7848798, 970.2613, 455.77972, 610.365, 455.77972
326040, 0.78371775, 978.5505, 447.49054, 618.6542, 447.49054
326160, 0.7825575, 986.8395, 439.20154, 626.9432, 439.20154
326280, 0.7813928, 995.1286, 430.91245, 635.2323, 430.91245
326400, 0.7802236, 1003.41797, 422.62308, 643.52167, 422.62308
326520, 0.77904814, 1011.708, 414.333, 651.8117, 414.333
326640, 0.7778715, 1019.9979, 406.0431, 660.1016, 406.0431
326760, 0.7766925, 1028.287, 397.75403, 668.3907, 397.75403
326880, 0.7755046, 1036.5758, 389.4652, 676.6795, 389.4652
327000, 0.7743089, 1044.8646, 381.1764, 684.9683, 381.1764
327120, 0.773107, 1053.1531, 372.88788, 693.25684, 372.88788
327240, 0.771894, 1061.4419, 364.59906, 701.54565, 364.59906
327360, 0.7706735, 1069.7306, 356.3103, 709.8344, 356.3103
327480, 0.76944214, 1078.0195, 348.0214, 718.12335, 348.0214
327600, 0.7682012, 1086.3083, 339.73257, 726.4122, 339.73257
327720, 0.76694643, 1094.5975, 331.4434, 734.70135, 331.4434
327840, 0.7656853, 1102.8857, 323.15524, 742.9895, 323.15524
327960, 0.7644018, 1111.1748, 314.86618, 751.27856, 314.86618
328080, 0.7631094, 1119.4635, 306.5775, 759.5672, 306.5775
328200, 0.7618015, 1127.7517, 298.28937, 767.85535, 298.28937
328320, 0.7604658, 1136.0416, 289.99942, 776.1453, 289.99942
328440, 0.7591237, 1144.3307, 281.7104, 784.4343, 281.7104
328560, 0.7577565, 1152.6199, 273.4212, 792.7235, 273.4212
328680, 0.75637025, 1160.9087, 265.13245, 801.01227, 265.13245
328800, 0.8275975, 1152.6198, 273.42145, 792.72327, 273.42145
328920, 0.82896644, 1144.3302, 281.711, 784.4337, 281.711
329040, 0.83030975, 1136.0413, 289.9999, 776.14484, 289.9999
329160, 0.8316403, 1127.7517, 298.28946, 767.8553, 298.28946
329280, 0.8329519, 1119.4619, 306.57928, 759.5654, 306.57928
329400, 0.8342447, 1111.1725, 314.86877, 751.27594, 314.86877
329520, 0.8355261, 1102.8826, 323.15866, 742.9861, 323.15866
329640, 0.8367861, 1094.594, 331.44727, 734.6975, 331.44727
329760, 0.8380444, 1086.3042, 339.737, 726.4078, 339.737
329880, 0.8392807, 1078.0156, 348.0256, 718.1192, 348.0256
330000, 0.8405113, 1069.727, 356.3142, 709.8306, 356.3142
330120, 0.84173566, 1061.4376, 364.6036, 701.5412, 364.6036
330240, 0.84294724, 1053.1482, 372.89297, 693.25183, 372.89297
330360, 0.84415394, 1044.8582, 381.18307, 684.96173, 381.18307
330480, 0.84534675, 1036.5687, 389.47247, 676.6723, 389.47247
330600, 0.84653485, 1028.2795, 397.7617, 668.3831, 397.7617
330720, 0.8477203, 1019.98975, 406.05148, 660.0933, 406.05148
330840, 0.848896, 1011.7003, 414.34094, 651.8039, 414.34094
330960, 0.8500699, 1003.4105, 422.63074, 643.5141, 422.63074
331080, 0.85123694, 995.121, 430.9203, 635.22455, 430.9203
331200, 0.85239536, 986.8327, 439.20856, 626.9363, 439.20856
331320, 0.8535573, 978.5442, 447.49704, 618.64777, 447.49704
331440, 0.85472006, 970.2547, 455.7865, 610.3583, 455.7865
331560, 0.85587513, 961.9655, 464.07568, 602.0691, 464.07568
331680, 0.8570326, 953.6757, 472.36548, 593.7793, 472.36548
331800, 0.85818547, 945.3861, 480.6551, 585.4897, 480.6551
331920, 0.8593357, 937.0971, 488.94406, 577.2007, 488.94406
332040, 0.8604927, 928.80725, 497.23392, 568.9108, 497.23392
332160, 0.8616407, 920.5186, 505.52255, 560.6222, 505.52255
332280, 0.8627956, 912.2298, 513.81134, 552.3334, 513.81134
332400, 0.86395085, 903.94104, 522.1001, 544.0446, 522.1001
332520, 0.8651101, 895.6519, 530.3892, 535.7555, 530.3892
332640, 0.8662695, 887.36285, 538.6783, 527.46643, 538.6783
332760, 0.8674315, 879.0739, 546.9672, 519.1775, 546.9672
332880, 0.86859864, 870.7847, 555.2564, 510.88828, 555.2564
333000, 0.86976457, 862.49634, 563.5448, 502.59988, 563.5448
333120, 0.8709416, 854.2072, 571.8339, 494.31076, 571.8339
333240, 0.87211585, 845.91907, 580.1221, 486.0226, 580.1221
333360, 0.8733058, 837.6295, 588.4116, 477.7331, 588.4116
333480, 0.8744931, 829.3405, 596.7006, 469.4441, 596.7006
333600, 0.8756894, 821.05145, 604.9897, 461.155, 604.9897
333720, 0.8768907, 812.7627, 613.27844, 452.8662, 613.27844
333840, 0.8781018, 804.4737, 621.56744, 444.57718, 621.56744
333960, 0.87931454, 796.18585, 629.8553, 436.2893, 629.8553
334080, 0.8805449, 787.8971, 638.14404, 428.00055, 638.14404
334200, 0.8817781, 779.6088, 646.4323, 419.7123, 646.4323
334320, 0.8830214, 771.321, 654.72015, 411.42447, 654.72015
334440, 0.8842773, 763.0331, 663.00806, 403.13657, 663.00806
334560, 0.8855475, 754.7444, 671.29675, 394.84784, 671.29675
334680, 0.8868236, 746.4562, 679.58496, 386.55963, 679.58496
334800, 0.88811433, 738.16797, 687.87317, 378.27145, 687.87317
334920, 0.8894197, 729.8795, 696.1616, 369.98297, 696.1616
335040, 0.8907404, 721.59045, 704.4507, 361.6939, 704.4507
335160, 0.892064, 713.3035, 712.7376, 353.40695, 712.7376
335280, 0.8934148, 705.01605, 721.0251, 345.1195, 721.0251
335400, 0.8947824, 696.7281, 729.31305, 336.83154, 729.31305
335520, 0.8961674, 688.43976, 737.6014, 328.5432, 737.6014
335640, 0.8975646, 680.15247, 745.8887, 320.25595, 745.8887
335760, 0.8989931, 671.8638, 754.17737, 311.96722, 754.17737
335880, 0.9004345, 663.57544, 762.4657, 303.67892, 762.4657
336000, 0.9019003, 655.2871, 770.754, 295.3906, 770.754
336120, 0.903389, 646.99896, 779.0422, 287.10245, 779.0422
336240, 0.9049061, 638.7103, 787.3308, 278.81384, 787.3308
336360, 0.9064499, 630.4213, 795.6198, 270.52484, 795.6198
336480, 0.90802133, 622.1322, 803.90894, 262.23572, 803.90894
336600, 0.90961665, 613.8445, 812.19666, 253.94798, 812.19666
336720, 0.9112511, 605.5567, 820.48444, 245.66022, 820.48444
336840, 0.9129206, 597.2689, 828.7722, 237.37244, 828.7722
336960, 0.9146346, 588.9796, 837.0615, 229.08316, 837.0615
337080, 0.8430848, 597.26886, 828.7723, 237.37244, 828.7723
337200, 0.8414171, 605.5577, 820.48346, 245.66127, 820.48346
337320, 0.8397782, 613.8475, 812.19366, 253.95107, 812.19366
337440, 0.8381727, 622.13806, 803.9031, 262.24167, 803.9031
337560, 0.8366101, 630.42676, 795.6144, 270.5304, 795.6144
337680, 0.83506703, 638.7157, 787.32544, 278.81934, 787.32544
337800, 0.8335538, 647.0043, 779.03687, 287.10788, 779.03687
337920, 0.8320621, 655.2933, 770.74786, 295.39688, 770.74786
338040, 0.8305942, 663.58276, 762.4584, 303.68634, 762.4584
338160, 0.8291528, 671.87177, 754.1694, 311.97537, 754.1694
338280, 0.82772636, 680.16174, 745.8794, 320.26535, 745.8794
338400, 0.8263221, 688.45215, 737.589, 328.55576, 737.589
338520, 0.82494473, 696.7412, 729.2999, 336.8448, 729.2999
338640, 0.8235722, 705.03174, 721.0094, 345.13535, 721.0094
338760, 0.8222293, 713.3209, 712.7202, 353.42453, 712.7202
338880, 0.8209007, 721.60913, 704.432, 361.71274, 704.432
339000, 0.8195808, 729.8977, 696.14343, 370.00134, 696.14343
339120, 0.8182765, 738.18634, 687.8548, 378.28998, 687.8548
339240, 0.8169873, 746.4747, 679.56647, 386.57828, 679.56647
339360, 0.8157052, 754.7638, 671.27734, 394.8674, 671.27734
339480, 0.8144378, 763.05304, 662.9881, 403.15668, 662.9881
339600, 0.8131861, 771.34143, 654.6997, 411.44507, 654.6997
339720, 0.8119344, 779.6313, 646.40985, 419.7349, 646.40985
339840, 0.81070393, 787.92, 638.12115, 428.02356, 638.12115
339960, 0.8094734, 796.2096, 629.83154, 436.31314, 629.83154
340080, 0.80825764, 804.49866, 621.5425, 444.60223, 621.5425
340200, 0.8070489, 812.7874, 613.2537, 452.89102, 613.2537
340320, 0.80584586, 821.0763, 604.96484, 461.1799, 604.96484
340440, 0.80464536, 829.3662, 596.6749, 469.4698, 596.6749
340560, 0.8034619, 837.6547, 588.3864, 477.7583, 588.3864
340680, 0.80227196, 845.9446, 580.09656, 486.0482, 580.09656
340800, 0.80109906, 854.23315, 571.808, 494.3368, 571.808
340920, 0.79992425, 862.522, 563.51917, 502.62564, 563.51917
341040, 0.7987536, 870.81104, 555.2301, 510.9147, 555.2301
341160, 0.7975915, 879.0993, 546.94183, 519.20294, 546.94183
341280, 0.79642427, 887.3886, 538.6525, 527.49225, 538.6525
341400, 0.7952666, 895.6774, 530.3637, 535.78107, 530.3637
341520, 0.79410744, 903.9666, 522.0745, 544.07025, 522.0745
341640, 0.79295206, 912.2558, 513.78534, 552.35944, 513.78534
341760, 0.79180074, 920.5443, 505.49683, 560.64795, 505.49683
341880, 0.7906458, 928.8332, 497.20795, 568.9368, 497.20795
342000, 0.7894944, 937.1217, 488.9194, 577.22534, 488.9194
342120, 0.7883422, 945.4101, 480.63104, 585.51373, 480.63104
342240, 0.78718185, 953.69995, 472.3412, 593.8036, 472.3412
342360, 0.7860336, 961.98834, 464.05276, 602.092, 464.05276
342480, 0.7848751, 970.2773, 455.76385, 610.3809, 455.76385
342600, 0.78372085, 978.5653, 447.47583, 618.66895, 447.47583
342720, 0.7825615, 986.85297, 439.18814, 626.9566, 439.18814
342840, 0.7813915, 995.14197, 430.89917, 635.2456, 430.89917
342960, 0.78022, 1003.43176, 422.6094, 643.5354, 422.6094
343080, 0.779055, 1011.7199, 414.3213, 651.82355, 414.3213
343200, 0.7778793, 1020.00775, 406.03348, 660.1114, 406.03348
343320, 0.7766935, 1028.2963, 397.74493, 668.3999, 397.74493
343440, 0.7755053, 1036.5846, 389.45654, 676.6883, 389.45654
343560, 0.7743091, 1044.873, 381.16806, 684.9768, 381.16806
343680, 0.7731061, 1053.1615, 372.87964, 693.2652, 372.87964
343800, 0.77189624, 1061.4496, 364.5916, 701.5532, 364.5916
343920, 0.77067065, 1069.7388, 356.3025, 709.84235, 356.3025
344040, 0.76943755, 1078.0284, 348.01282, 718.132, 348.01282
344160, 0.76820344, 1086.3165, 339.7248, 726.42004, 339.7248
344280, 0.7669529, 1094.604, 331.4373, 734.7075, 331.4373
344400, 0.7656802, 1102.8931, 323.14822, 742.9966, 323.14822
344520, 0.76440203, 1111.1819, 314.85947, 751.28534, 314.85947
344640, 0.7631107, 1119.47, 306.57132, 759.5735, 306.57132
344760, 0.7617989, 1127.7584, 298.28284, 767.862, 298.28284
344880, 0.7604711, 1136.047, 289.99426, 776.1506, 289.99426
345000, 0.759119, 1144.3369, 281.7044, 784.4404, 281.7044
345120, 0.7577578, 1152.6256, 273.4157, 792.7291, 273.4157
345240, 0.75637317, 1160.9136, 265.12778, 801.0171, 265.12778
345360, 0.827595, 1152.625, 273.41638, 792.72845, 273.41638
345480, 0.82896125, 1144.3364, 281.705, 784.4399, 281.705
345600, 0.8303071, 1136.0479, 289.99353, 776.15137, 289.99353
345720, 0.8316283, 1127.7607, 298.28067, 767.8642, 298.28067
345840, 0.8329375, 1119.4738, 306.56763, 759.5772, 306.56763
345960, 0.8342359, 1111.1858, 314.85556, 751.28925, 314.85556
346080, 0.8355166, 1102.8976, 323.1438, 743.001, 323.1438
346200, 0.8367853, 1094.6086, 331.4327, 734.71204, 331.4327
346320, 0.8380345, 1086.3206, 339.72076, 726.424, 339.72076
346440, 0.83927876, 1078.0319, 348.00946, 718.1353, 348.00946
346560, 0.8405039, 1069.7444, 356.29697, 709.84784, 356.29697
346680, 0.84173524, 1061.4545, 364.58682, 701.558, 364.58682
346800, 0.8429354, 1053.1671, 372.8741, 693.2707, 372.8741
346920, 0.8441464, 1044.878, 381.16315, 684.9817, 381.16315
347040, 0.8453355, 1036.5905, 389.45068, 676.69415, 389.45068
347160, 0.8465344, 1028.3007, 397.74048, 668.40436, 397.74048
347280, 0.8477074, 1020.01306, 406.0281, 660.11676, 406.0281
347400, 0.84889126, 1011.72394, 414.31723, 651.82764, 414.31723
347520, 0.8500587, 1003.43585, 422.6053, 643.53955, 422.6053
347640, 0.8512323, 995.14655, 430.8946, 635.25024, 430.8946
347760, 0.8523896, 986.85876, 439.18237, 626.96246, 439.18237
347880, 0.85355264, 978.5705, 447.47064, 618.6742, 447.47064
348000, 0.85470957, 970.28253, 455.7586, 610.3862, 455.7586
348120, 0.8558762, 961.99225, 464.0489, 602.09595, 464.0489
348240, 0.85702443, 953.7034, 472.3377, 593.8071, 472.3377
348360, 0.85817945, 945.4143, 480.62683, 585.518, 480.62683
348480, 0.859332, 937.1253, 488.91586, 577.229, 488.91586
348600, 0.86048913, 928.8354, 497.2058, 568.9391, 497.2058
348720, 0.86163783, 920.5465, 505.4947, 560.6502, 505.4947
348840, 0.86279774, 912.25635, 513.78485, 552.36005, 513.78485
348960, 0.86394906, 903.96716, 522.07404, 544.07086, 522.07404
349080, 0.8651025, 895.6789, 530.3623, 535.7826, 530.3623
349200, 0.8662667, 887.38965, 538.65155, 527.49335, 538.65155
349320, 0.86742425, 879.1015, 546.9397, 519.2052, 546.9397
349440, 0.86859095, 870.8131, 555.2281, 510.9168, 555.2281
349560, 0.8697674, 862.5232, 563.518, 502.6269, 563.518
349680, 0.8709369, 854.23425, 571.80695, 494.33798, 571.80695
349800, 0.872118, 845.94476, 580.09644, 486.04852, 580.09644
349920, 0.8733024, 837.65515, 588.38605, 477.75894, 588.38605
350040, 0.87449145, 829.3657, 596.6755, 469.46948, 596.6755
350160, 0.87568724, 821.0763, 604.9649, 461.18005, 604.9649
350280, 0.8768799, 812.78906, 613.25214, 452.89285, 613.25214
350400, 0.8780956, 804.50055, 621.54065, 444.60434, 621.54065
350520, 0.87931913, 796.2108, 629.8304, 436.31458, 629.8304
350640, 0.8805431, 787.92163, 638.11957, 428.0254, 638.11957
350760, 0.8817739, 779.6335, 646.4077, 419.73727, 646.4077
350880, 0.8830223, 771.34467, 654.69653, 411.44843, 654.69653
351000, 0.88428605, 763.054, 662.9872, 403.1578, 662.9872
351120, 0.88554716, 754.76465, 671.27655, 394.86847, 671.27655
351240, 0.8868256, 746.4753, 679.5659, 386.57913, 679.5659
351360, 0.888117, 738.18585, 687.85535, 378.2897, 687.85535
351480, 0.8894185, 729.89703, 696.14417, 370.00085, 696.14417
351600, 0.8907445, 721.60645, 704.43475, 361.7103, 704.43475
351720, 0.89207053, 713.31744, 712.72375, 353.42133, 712.72375
351840, 0.8934177, 705.0289, 721.0123, 345.13272, 721.0123
351960, 0.89478815, 696.7392, 729.302, 336.84305, 729.302
352080, 0.89617145, 688.4496, 737.5916, 328.5534, 737.5916
352200, 0.8975694, 680.1609, 745.8803, 320.2647, 745.8803
352320, 0.89899606, 671.8712, 754.17, 311.975, 754.17
352440, 0.90044, 663.5814, 762.4598, 303.6852, 762.4598
352560, 0.9019038, 655.29205, 770.74915, 295.39587, 770.74915
352680, 0.90339464, 647.00244, 779.03876, 287.1063, 779.03876
352800, 0.90490746, 638.7134, 787.3278, 278.81723, 787.3278
352920, 0.90644985, 630.42426, 795.61694, 270.5281, 795.61694
353040, 0.90802586, 622.13403, 803.90717, 262.23788, 803.90717
353160, 0.90961975, 613.8455, 812.1957, 253.9494, 812.1957
353280, 0.91125816, 605.55615, 820.48505, 245.66005, 820.48505
353400, 0.91293097, 597.2661, 828.7751, 237.37004, 828.7751
353520, 0.8414203, 605.5544, 820.4868, 245.6583, 820.4868
353640, 0.83978355, 613.84314, 812.19806, 253.94707, 812.19806
353760, 0.8381863, 622.1309, 803.9103, 262.23486, 803.9103
353880, 0.83661044, 630.41986, 795.62134, 270.5238, 795.62134
354000, 0.835072, 638.708, 787.3332, 278.81195, 787.3332
354120, 0.83355, 646.9977, 779.0435, 287.10162, 779.0435
354240, 0.8320717, 655.28485, 770.75635, 295.38876, 770.75635
354360, 0.8306024, 663.5728, 762.4684, 303.67676, 762.4684
354480, 0.8291605, 671.86053, 754.18066, 311.96448, 754.18066
354600, 0.8277316, 680.1498, 745.8914, 320.25372, 745.8914
354720, 0.8263339, 688.43805, 737.60315, 328.54196, 737.60315
354840, 0.82495, 696.72644, 729.31476, 336.83035, 729.31476
354960, 0.8235863, 705.0144, 721.0268, 345.11835, 721.0268
355080, 0.82223266, 713.30347, 712.73773, 353.4074, 712.73773
355200, 0.8209021, 721.592, 704.4492, 361.6959, 704.4492
355320, 0.81957865, 729.88165, 696.15955, 369.98557, 696.15955
355440, 0.8182781, 738.17053, 687.87067, 378.2744, 687.87067
355560, 0.8169882, 746.45917, 679.58203, 386.56305, 679.58203
355680, 0.81571466, 754.7467, 671.2945, 394.85062, 671.2945
355800, 0.8144443, 763.0351, 663.0061, 403.13904, 663.0061
355920, 0.8131884, 771.3236, 654.7176, 411.42752, 654.7176
356040, 0.8119394, 779.6129, 646.4283, 419.71683, 646.4283
356160, 0.810711, 787.90063, 638.14056, 428.00455, 638.14056
356280, 0.8094783, 796.18976, 629.85144, 436.2937, 629.85144
356400, 0.8082645, 804.47797, 621.56323, 444.5819, 621.56323
356520, 0.80705476, 812.7661, 613.2751, 452.8701, 613.2751
356640, 0.80585027, 821.0547, 604.9865, 461.1587, 604.9865
356760, 0.8046544, 829.34326, 596.69794, 469.4473, 596.69794
356880, 0.8034674, 837.6313, 588.4099, 477.73532, 588.4099
357000, 0.80228627, 845.91876, 580.12244, 486.0228, 580.12244
357120, 0.80110395, 854.2071, 571.8341, 494.31113, 571.8341
357240, 0.79992723, 862.4961, 563.5451, 502.6001, 563.5451
357360, 0.7987628, 870.78394, 555.25726, 510.88794, 555.25726
357480, 0.7975999, 879.07117, 546.97003, 519.1752, 546.97003
357600, 0.79642725, 887.36066, 538.68054, 527.46466, 538.68054
357720, 0.7952745, 895.6486, 530.3926, 535.7526, 530.3926
357840, 0.7941164, 903.93677, 522.10443, 544.0408, 522.10443
357960, 0.7929631, 912.2244, 513.8168, 552.3284, 513.8168
358080, 0.7918048, 920.513, 505.5282, 560.617, 505.5282
358200, 0.79065025, 928.8018, 497.23935, 568.9058, 497.23935
358320, 0.78949857, 937.0904, 488.95078, 577.1944, 488.95078
358440, 0.7883452, 945.379, 480.6621, 585.48303, 480.6621
358560, 0.787191, 953.66785, 472.37332, 593.77185, 472.37332
358680, 0.78603697, 961.9565, 464.08466, 602.0605, 464.08466
358800, 0.7848804, 970.24524, 455.79593, 610.34924, 455.79593
358920, 0.7837254, 978.53326, 447.50793, 618.63727, 447.50793
359040, 0.78255796, 986.8227, 439.2185, 626.9267, 439.2185
359160, 0.7814032, 995.11005, 430.93115, 635.21405, 430.93115
359280, 0.7802263, 1003.3994, 422.64178, 643.5034, 422.64178
359400, 0.77905524, 1011.6885, 414.3527, 651.7925, 414.3527
359520, 0.7778766, 1019.9779, 406.0633, 660.0819, 406.0633
359640, 0.77670085, 1028.2657, 397.77545, 668.36975, 397.77545
359760, 0.77550733, 1036.5547, 389.48654, 676.6586, 389.48654
359880, 0.77431357, 1044.8431, 381.1981, 684.9471, 381.1981
360000, 0.77310723, 1053.1323, 372.90894, 693.2362, 372.90894
360120, 0.7718952, 1061.4215, 364.61972, 701.5254, 364.61972
360240, 0.7706741, 1069.7108, 356.33044, 709.8147, 356.33044
360360, 0.7694476, 1077.9991, 348.04208, 718.1031, 348.04208
360480, 0.76819795, 1086.2893, 339.7519, 726.3933, 339.7519
360600, 0.76694906, 1094.5785, 331.46265, 734.68256, 331.46265
360720, 0.7656859, 1102.8672, 323.17398, 742.9712, 323.17398
360840, 0.7644068, 1111.1558, 314.88538, 751.25977, 314.88538
360960, 0.7631025, 1119.4465, 306.59454, 759.5506, 306.59454
361080, 0.76180047, 1127.7355, 298.30557, 767.83954, 298.30557
361200, 0.7604713, 1136.0248, 290.01624, 776.12885, 290.01624
361320, 0.75912833, 1144.3134, 281.72763, 784.4174, 281.72763
361440, 0.757757, 1152.603, 273.43793, 792.70715, 273.43793
361560, 0.82897484, 1144.3123, 281.72873, 784.4163, 281.72873
361680, 0.8303168, 1136.0225, 290.01852, 776.1265, 290.01852
361800, 0.8316408, 1127.7334, 298.30753, 767.8375, 298.30753
361920, 0.8329565, 1119.4432, 306.59775, 759.5473, 306.59775
362040, 0.8342508, 1111.1531, 314.88794, 751.25714, 314.88794
362160, 0.8355288, 1102.8633, 323.17776, 742.9673, 323.17776
362280, 0.83679426, 1094.5735, 331.4675, 734.67755, 331.4675
362400, 0.838045, 1086.2843, 339.7567, 726.38837, 339.7567
362520, 0.8392875, 1077.9949, 348.04617, 718.09894, 348.04617
362640, 0.8405182, 1069.7054, 356.3356, 709.8095, 356.3356
362760, 0.8417381, 1061.4161, 364.62485, 701.52026, 364.62485
362880, 0.8429506, 1053.1267, 372.91428, 693.23083, 372.91428
363000, 0.84415007, 1044.8381, 381.20285, 684.94226, 381.20285
363120, 0.84534717, 1036.5493, 389.49173, 676.6534, 389.49173
363240, 0.8465356, 1028.2605, 397.7805, 668.3646, 397.7805
363360, 0.8477179, 1019.9718, 406.06915, 660.0759, 406.06915
363480, 0.84889984, 1011.68207, 414.3589, 651.7862, 414.3589
363600, 0.8500712, 1003.3926, 422.6484, 643.4967, 422.6484
363720, 0.8512402, 995.10284, 430.93814, 635.207, 430.93814
363840, 0.8524061, 986.81274, 439.2282, 626.9169, 439.2282
363960, 0.8535646, 978.52325, 447.5177, 618.6274, 447.5177
364080, 0.8547277, 970.2327, 455.8082, 610.33685, 455.8082
364200, 0.8558802, 961.9431, 464.09784, 602.04724, 464.09784
364320, 0.85703444, 953.65356, 472.38736, 593.7577, 472.38736
364440, 0.8581829, 945.3652, 480.67572, 585.4693, 480.67572
364560, 0.8593424, 937.0754, 488.96555, 577.1795, 488.96555
364680, 0.8604907, 928.7866, 497.2543, 568.89075, 497.2543
364800, 0.86165047, 920.49646, 505.5445, 560.6006, 505.5445
364920, 0.86279964, 912.20746, 513.8335, 552.3116, 513.8335
365040, 0.863958, 903.91785, 522.1231, 544.022, 522.1231
365160, 0.8651117, 895.6291, 530.41187, 535.7332, 530.41187
365280, 0.86627376, 887.3398, 538.7012, 527.4439, 538.7012
365400, 0.8674313, 879.05164, 546.9894, 519.15576, 546.9894
365520, 0.86860055, 870.7627, 555.2783, 510.86682, 555.2783
365640, 0.8697697, 862.4739, 563.56714, 502.57797, 563.56714
365760, 0.87094444, 854.1848, 571.8562, 494.28894, 571.8562
365880, 0.8721216, 845.8961, 580.1449, 486.0002, 580.1449
366000, 0.8733054, 837.6074, 588.4336, 477.7115, 588.4336
366120, 0.8744967, 829.3183, 596.7227, 469.4224, 596.7227
366240, 0.87569207, 821.0293, 605.0117, 461.13342, 605.0117
366360, 0.8768933, 812.74066, 613.30035, 452.84476, 613.30035
366480, 0.87810385, 804.4519, 621.5891, 444.556, 621.5891
366600, 0.8793224, 796.163, 629.878, 436.2671, 629.878
366720, 0.8805492, 787.874, 638.167, 427.97812, 638.167
366840, 0.8817837, 779.58527, 646.45575, 419.6894, 646.45575
366960, 0.8830295, 771.29645, 654.74457, 411.40054, 654.74457
367080, 0.8842912, 763.0063, 663.0347, 403.11038, 663.0347
367200, 0.88555545, 754.71674, 671.3243, 394.8208, 671.3243
367320, 0.88683164, 746.4277, 679.61334, 386.53174, 679.61334
367440, 0.8881227, 738.1386, 687.9024, 378.24268, 687.9024
367560, 0.88942575, 729.8498, 696.1912, 369.9539, 696.1912
367680, 0.8907443, 721.5609, 704.4801, 361.665, 704.4801
367800, 0.8920806, 713.27136, 712.76965, 353.37543, 712.76965
367920, 0.8934235, 704.98315, 721.05786, 345.08722, 721.05786
368040, 0.8947935, 696.694, 729.34705, 336.79803, 729.34705
368160, 0.8961695, 688.40643, 737.6346, 328.5105, 737.6346
368280, 0.8975765, 680.1178, 745.9232, 320.22186, 745.9232
368400, 0.89899695, 671.8295, 754.2115, 311.9336, 754.2115
368520, 0.9004423, 663.54083, 762.5002, 303.64487, 762.5002
368640, 0.9019035, 655.2531, 770.7879, 295.35715, 770.7879
368760, 0.90339416, 646.96515, 779.07587, 287.0692, 779.07587
368880, 0.90490985, 638.67706, 787.36395, 278.78113, 787.36395
369000, 0.90644974, 630.38947, 795.65155, 270.4935, 795.65155
369120, 0.9080267, 622.10046, 803.94055, 262.20453, 803.94055
369240, 0.9096267, 613.8119, 812.2291, 253.91594, 812.2291
369360, 0.9112593, 605.52374, 820.5173, 245.62778, 820.5173
369480, 0.9129346, 597.2344, 828.80664, 237.3384, 828.80664
369600, 0.8414187, 605.52435, 820.51666, 245.62836, 820.51666
369720, 0.83978707, 613.8136, 812.2274, 253.91763, 812.2274
369840, 0.8381808, 622.1038, 803.9372, 262.20786, 803.9372
369960, 0.83661824, 630.39215, 795.64886, 270.4962, 795.64886
370080, 0.8350786, 638.67993, 787.3611, 278.784, 787.3611
370200, 0.83355665, 646.96924, 779.0718, 287.07333, 779.0718
370320, 0.8320691, 655.25806, 770.78296, 295.36215, 770.78296
370440, 0.83060265, 663.547, 762.494, 303.65112, 762.494
370560, 0.8291571, 671.8364, 754.2046, 311.94055, 754.2046
370680, 0.82773983, 680.12476, 745.91626, 320.22888, 745.91626
370800, 0.82633245, 688.41425, 737.6268, 328.51837, 737.6268
370920, 0.8249501, 696.7035, 729.3375, 336.8076, 729.3375
371040, 0.8235825, 704.9931, 721.0479, 345.09723, 721.0479
371160, 0.82224375, 713.28046, 712.76056, 353.3846, 712.76056
371280, 0.820903, 721.5696, 704.47144, 361.6737, 704.47144
371400, 0.8195884, 729.85785, 696.18317, 369.962, 696.18317
371520, 0.81828076, 738.1469, 687.8941, 378.25107, 687.8941
371640, 0.8169926, 746.43536, 679.60565, 386.53955, 679.60565
371760, 0.815711, 754.72455, 671.31647, 394.8287, 671.31647
371880, 0.8144466, 763.0132, 663.02783, 403.11734, 663.02783
372000, 0.8131884, 771.30237, 654.73865, 411.40656, 654.73865
372120, 0.81194454, 779.59125, 646.44977, 419.69543, 646.44977
372240, 0.8107085, 787.88025, 638.16077, 427.9844, 638.16077
372360, 0.80947983, 796.1697, 629.87134, 436.27386, 629.87134
372480, 0.8082645, 804.4585, 621.5825, 444.5627, 621.5825
372600, 0.80705404, 812.74744, 613.2936, 452.85165, 613.2936
372720, 0.80585194, 821.03625, 605.00476, 461.14047, 605.00476
372840, 0.8046565, 829.32495, 596.71606, 469.4292, 596.71606
372960, 0.80347013, 837.613, 588.42804, 477.7172, 588.42804
373080, 0.80228233, 845.90186, 580.13916, 486.0061, 580.13916
373200, 0.8011055, 854.19037, 571.85065, 494.29462, 571.85065
373320, 0.79993343, 862.4785, 563.5625, 502.58276, 563.5625
373440, 0.79876393, 870.76666, 555.27435, 510.8709, 555.27435
373560, 0.7976, 879.05444, 546.9866, 519.1587, 546.9866
373680, 0.7964319, 887.34344, 538.6976, 527.4477, 538.6976
373800, 0.7952757, 895.63165, 530.40936, 535.7359, 530.40936
373920, 0.79411167, 903.9213, 522.1197, 544.0256, 522.1197
374040, 0.7929644, 912.20917, 513.83185, 552.3134, 513.83185
374160, 0.7918061, 920.4979, 505.5431, 560.6022, 505.5431
374280, 0.79065377, 928.78644, 497.25455, 568.8907, 497.25455
